0.76126,0.89172,0.89524,0.64571,1.1139,1.4286,1.0735,0.86933,0.768,1.4342,0.625,0.69867,1.952,1.0347,0.88571,1.1,2.3524,1.1667,0.88686,0.768,1.3186,0.85943,1.2341,0.63467,0.91503,0.89412,1.19,1.47,1.4246,1.0944,0.94,0.736,1.0714,0.64571,0.92381,0.98039,1.065,1.735,0.97,0.97222,1.345,0.89524,1.2526,0.64571,1.227,0.64571,1.0127,1.1526,1.1289,1.1905,0.75294,0.65067
0.92793,0.76433,0.92381,0.60571,1.3752,1.9841,0.95098,0.93333,0.768,1.7245,0.72,0.768,2.9813,0.832,0.92571,0.98095,2.1141,1.0098,0.8,0.832,1.1029,0.74514,1.2652,0.736,0.98301,0.97778,1.815,1.53,1.4246,1.2167,1.03,0.736,1.1905,0.64571,1.219,1.0098,1.03,2.4375,1,0.90556,1.44,0.95238,1.0526,0.64571,2.217,0.64571,1.5494,1.0211,1.5155,1.3714,0.85229,0.85333
1.0135,0.86115,1.0143,0.68,1.7257,1.746,1.0441,0.93333,0.90133,2.0874,0.815,0.832,3.9307,0.90133,0.95714,1.0714,2.2282,1.0735,0.91429,0.93333,1.1667,0.77257,1.2652,0.832,1.0144,1.0039,1.97,1.625,1.5385,1.2667,1.19,0.8,1.3095,0.71429,1.8143,1.1667,1.22,3.0775,1.095,1.0444,1.5,0.98095,1.0842,0.68,3.072,0.68,1.4582,1.0526,1.6134,1.1619,0.91503,0.93867
1.4099,1.1159,1.3095,0.71429,1.9693,2.0444,1.1961,1.0347,1.136,2.7581,0.905,0.93333,5.6907,1.0987,1.0714,1.4,2.6647,1.348,1.1154,1.136,1.3775,0.91429,1.4259,1.0027,1.1137,0.98824,1.815,1.94,1.9631,1.5444,1.595,0.90133,1.4571,0.71429,1.1,1.5,1.315,3.3125,1.345,1.3222,1.75,1.1,1.2842,0.74857,2.22,0.74857,3.2304,1.1842,2.4175,1.3095,1.4065,1.2213
1.7477,1.7223,1.3381,0.96571,1.9693,1.8667,1.6863,1.168,1.632,1.6519,0.94,1.2,2.24,1.136,1.34,1.4,2.7648,1.6569,1.088,1.232,1.9608,0.97371,2.043,1.0987,1.3752,1.7203,0.53,2.44,2.0585,1.7194,1.815,1.3013,1.7286,0.96571,1.0143,2.0833,1.47,5.64,1.47,1.6667,2.53,1.9667,1.6105,0.93143,0.657,0.96571,1.7722,1.5474,2.7732,1.9952,1.898,1.616
2.6171,1.5949,1.9667,1.2857,1.6901,1.4095,2.1765,1.968,1.232,0.4529,1.655,1.4347,1.9787,1.6,1.8571,2.1714,3.5916,1.5931,1.4857,2.032,1.902,1.1703,2.4319,1.0667,1.6993,1.9085,1.5,3.03,2.9046,2.8306,2.595,1.7013,1.7857,1.2514,1.9667,1.4706,2.905,3.2825,2.315,2.7444,3.065,2.0857,1.7105,1.2857,2.868,1.2857,1.2658,1.8737,2.6753,2.1143,1.3752,1.92
1.464,0.60637,2.1143,0.57143,2.1356,0.51746,0.92157,2.9013,0.768,2.4503,1.405,0.768,0.66667,1.4347,0.82,2.3524,3.4535,0.82843,2.1166,1.3013,0.82843,1.056,2.4941,0.832,1.4065,0.68497,1.905,3.75,3.0185,4.2722,1.44,0.66667,1.4286,0.60571,1.9048,1.1029,2.655,2.265,2.22,2.5,3.375,2.6476,0.82105,0.57143,3.462,0.57143,0.37975,1.0211,0.74227,0.92381,0.98301,1.232
0.84685,1.2433,1.7857,0.68,2.0614,2.7587,2.0539,2.2347,1.2693,1.7971,0.565,1.6693,5.328,1.3653,0.42857,1.8143,2.7407,1.3186,1.3989,0.56533,2.0539,0.97371,0.74667,0.63467,0.75294,1.0667,2.345,1.815,2.6154,2.8833,0.815,1.6,0.5381,0.68,1.6667,0.85784,0.94,3.5325,0.78,0.76667,0.72,0.41905,1.3842,0.68,4.17,0.68,2.1215,0.82105,2.2577,0.83333,0.85229,0.672
1.4369,1.4013,2.7381,1.2857,2.3762,4.1079,1.8382,0.66667,1.7653,2.6129,0.905,1.8667,5.0667,1.8987,0.58857,2.4714,3.0531,1.8088,1.1703,0.90133,1.5,1.056,0.84519,0.736,1.0144,2.3529,1.75,1.94,4,1.025,1.315,1.3013,0.95238,1.32,1.3381,1.2255,1.5,6.9375,1.065,1.1444,1.03,0.59524,1.3158,1.2171,2.391,1.2857,2.5013,1.1211,2.8351,1.1333,0.98301,0.46933
2,0.86115,1.9333,0.82286,1.6901,3.7714,0.95098,1.2,1.136,2.1948,0.5,0.86933,4.672,1.2693,1.2771,1.6667,1.8278,0.76471,0.97371,0.56533,0.79902,0.63086,0.74667,0.63467,0.65359,0.75294,1.22,1.315,2.4431,1.875,2.22,0.66667,1.3714,0.74857,0.89524,2.2059,0.72,8.22,0.69,0.69444,1.065,0.71429,0.55789,0.78857,0.639,0.78857,2.2785,0.88947,2.3505,2.6476,1.7307,0.20267
1.464,1.3045,0.83333,0.71429,0.72475,2.0825,1.1667,0.56533,1.7653,1.4894,0.53,1.0347,2.3307,0.53333,2.0229,0.65714,1.6136,1.1324,0.48457,1.3013,0.64216,0.37029,0.97481,0.96533,1.6366,1.1294,0.655,2.875,1.2708,1.6333,2.5,0.86933,1.519,0.74857,0.56667,1.8382,0.72,7.3125,0.75,0.83333,1.875,1.219,0.49474,0.71429,0.219,0.71429,1.9949,0.62632,1.3196,1.519,1.7307,0.17067
0.3964,1.2739,2.2333,1.2857,0.26139,0.93333,1.5343,0.10133,1.8987,1.0539,0.125,1.7653,0.61333,0.4,1.3943,1.6381,1.6396,0.76471,1.056,1.7013,0.27451,0.11429,0.77778,1.2,1.3752,1.4902,0.125,2.155,3.04,2.6222,2.125,0.93333,1.0714,1.2171,0.32857,1.5931,0.405,5.6725,1.25,1.5278,2.25,1.6381,0.13158,1.1771,0.243,1.2171,1.1089,0.1,0.74227,1.5762,1.2758,0.12267
0.085586,0.86115,1.7857,0.89143,0.13069,0.53651,0.88725,0.069333,1.568,0.54581,0.065,1.136,0.336,0.10133,1.1914,1.281,0.86286,0.39706,0.74514,1.2,0.92157,0,0.48741,0.60267,0.81569,0.99346,0.065,1.405,2.6738,2.1,1.53,0.60267,0.83333,0.82286,0.090476,1.0735,0.095,1.9075,0.19,0.45,1.095,1.0714,0.068421,0.39429,0.093,0.89143,0.72911,0.068421,0.12887,0.38571,0.75294,0.090667
0,0.35159,0.061905,0,0.13069,0.17778,0.21569,0.069333,1.0347,0.072581,0,0.8,0.18667,0,0.44,0.56667,0.21221,0.18627,0.22857,0.69867,0.2451,0,0.22815,0.16533,0.067974,0.29804,0,0.345,1.3846,0.83333,0.125,0,0.35714,0.32,0,0.4902,0,0.11,0.065,0.10556,0.155,0.44762,0,0,0.06,0.21714,0.12658,0,0.12887,0.061905,0.26144,0.058667
0,0,0,0,0,0,0,0,0.13333,0,0,0.10133,0,0,0.19143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11692,0.20833,0,0,0,0,0,0,0,0,0,0,0,0.061905,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12739,0,0,0,0,0,0,0,0,0,0,0,0.13333,0,0,0.17618,0.21569,0,0,0.18627,0.288,0.067407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.072222,0,0,0.33158,0,0,0,0,0,0,0.061905,0,0
0,0.63694,0,0,0.074257,0.04127,0.46078,0.23467,0.069333,0.21774,0,0,0.16,1.3333,0.06,1.1905,0.52653,0.58333,0.059429,0,0.98039,1.056,0.90741,0,0,0.53333,0.095,0.095,0.11692,0.052778,0.065,0.336,0,0,0.061905,0,0.69,0.0625,0.065,0.35,0,0,1.1211,0,0,0.28571,0.096203,0.52632,0,0.74286,0.75294,0
0.058559,1.2127,0.14762,0.25143,0.20495,0.13968,1.3186,0.736,0.069333,0.70839,0.065,0.069333,0.40533,1.8987,0.3,1.9048,1.1391,0.92157,0.11429,0.53333,1.5931,1.4857,1.5244,0.069333,0.067974,1.4484,0.22,1.69,0.28923,0.26111,0.22,0.63467,0.26667,0.074286,0.061905,0.39706,1.53,0.125,0.405,1.1444,0,0,1.6474,0.53714,0.189,0.68,0.25316,1.0842,0.3866,1.4,1.2444,0.064
0.53604,1.6561,0.56667,1.0343,0.48416,0.29841,1.9314,1.168,0.10133,1.2339,0.125,0.10133,2.6507,2.2987,0.67143,2.5286,2.8288,1.2255,1.5131,1.136,2.0245,1.8286,2.1052,0.432,1.2444,1.8771,0.22,2.53,0.98154,0.8,0.155,1.4027,0.95238,0.93143,0.2381,2.0539,2.315,0.1875,1,1.7389,0,0.061905,2.0737,1,0.897,1,0.98228,2.2368,1.9021,2.0857,1.668,0.81067
1.1532,2.0076,1.0714,1.32,1.1317,0.91429,2.3284,1.568,0.29867,1.8145,0.315,0.29867,3.776,2.6027,1.0686,2.9762,4.2803,1.4412,2.0571,1.6693,2.3284,2.0571,2.4941,1.2,2.2536,2.217,0.53,3.19,1.7508,1.8056,0.315,1.7653,1.4905,1.2857,0.56667,2.4216,2.875,0.25,1.565,2.2556,0.125,0.061905,2.3684,1.32,1.836,1.2857,2.1215,2.6316,2.3505,2.619,2.0288,1.5467
1.6351,2.2624,1.6095,1.5714,2.3584,1.4286,2.6667,1.968,0.69867,2.3052,0.655,0.768,4.384,2.768,1.4429,3.2762,5.4054,1.5637,2.2857,2.0693,2.5735,2.1714,2.8519,1.632,2.6458,2.4837,1.155,3.69,2.48,2.4306,1.47,2.032,1.8762,1.5371,0.95238,2.6961,3.19,0.765,2.065,2.6389,0.5,0.38571,2.5684,1.5371,2.436,1.5371,2.4709,2.8316,2.4794,2.919,2.2902,1.8027
2.027,2.4866,2.0857,1.7486,2.9347,1.6857,2.9118,2.2347,1.136,2.6681,1,1.136,4.8693,2.9013,1.7629,3.5429,5.956,1.6225,2.5143,2.368,2.8186,2.1714,3.08,1.936,2.8758,2.6928,1.69,4.125,3.1938,2.725,2.095,2.2027,2.2048,1.7143,1.3714,2.9706,3.405,1.2975,2.47,3.2278,3.47,2.2048,2.6632,1.7143,2.967,1.7143,2.6582,2.9947,2.8351,3.1857,2.4837,2.0107
2.3649,2.6446,2.5,1.8914,3.2673,1.5492,3.0637,2.5013,1.4987,2.9584,1.315,1.4667,5.216,2.9653,1.8914,3.6905,6.1822,1.6863,2.6286,2.5013,3.0931,2.1989,3.2096,2.2027,2.9752,2.834,2.19,4.375,3.7323,2.7083,2.405,2.368,2.5905,1.8571,1.7286,3.1275,3.565,3.0475,2.75,3.5444,4.595,3.3333,2.7316,1.8914,3.039,1.8571,2.8506,3.0579,3.1598,3.3952,2.6458,2.1333
2.6486,2.7057,2.8,2,3.4901,1.0317,3.1569,2.432,1.8027,3.121,1.655,1.7653,5.456,2.9333,1.4714,3.7524,6.2062,1.7157,2.7154,2.736,3.1863,2.1166,3.2096,1.6,3.0379,2.9124,2.905,4.53,4.1538,2.8833,2.72,2.4693,2.681,1.9657,2.0238,3.1275,3.655,5.235,2.75,3.0889,4.78,3.5143,2.6632,1.9657,3.495,1.9657,2.9114,3.0579,3.2216,3.1238,2.7137,2.224
2.8153,2.772,2.8571,1.9314,3.805,0.8127,2.6667,1.4347,1.7333,3.2313,1.625,1.6,4.768,2.6667,1.3657,3.6905,5.4174,1.6863,2.1714,1.968,2.7598,1.856,3.1785,0.66667,2.6458,2.5098,2.905,3.94,4.3262,2.0139,2.94,1.936,3.0048,1.8914,0.71429,3.1569,3.19,7.11,2.44,2.6722,4.845,3.2429,2.4368,1.8914,3.876,1.8914,2.7848,2.7316,2.6443,3.6619,2.6144,2.0693
3.0135,2.3898,2.4714,1.68,2.8604,1.2317,2.2353,1.6693,2.2667,3.1935,1.315,1.536,3.616,2.032,1.7886,2.8286,4.6046,1.6569,1.6869,1.7013,2.5147,1.5131,2.1726,0.60267,1.6993,1.8876,2.905,3.69,3.1354,1.7528,3,1.968,2.4429,1.6057,1.9333,3.0637,2.53,7.595,1.97,2.1889,3.405,2.1714,2.2053,1.7143,3.432,1.68,2.7241,2.5,2.8351,3.3333,2.6458,2.16
3.0405,0.98854,1.6381,0.93143,1.2624,0.97143,1.6225,0.86933,1.2,2.2877,0.815,1.136,4.9707,0.832,1.8343,1.7286,2.2022,1.348,1.1154,0.736,2.2059,0.68571,1.2652,0.66667,0.98301,1.1922,2.53,4.78,1.6923,2.1889,1.595,1.536,1.9048,0.96571,1.9667,2.4216,1.845,6.4525,1.315,1.0778,1.28,1.5476,1.8421,0.89143,3.213,0.93143,2.6582,1.5158,3.0619,3.4524,1.5059,2.0853
2.8739,1.3707,2.0238,0.74857,1.9871,2.8762,0.98039,1.2,0.90133,3.2661,1.28,0.8,2.928,1.2,2.1171,2.0857,1.9139,1.1961,1.3166,1.6693,1.1961,0.65829,1.3948,0.60267,1.7307,1.7569,1.19,3.875,3.1169,1.3722,1.905,0.66667,2.4429,0.74857,1.7286,2.2696,1.94,6.6575,1.095,1.3889,1.815,2.2905,0.88947,0.68,3.534,0.68,1.9949,0.52632,3.2526,3.0381,1.2078,1.8773
2.0541,1.6561,2.381,1.36,2.3406,3.3937,2.3284,1.6,1.7653,1.379,1.53,2.1333,3.3067,1.168,2.5229,2.1714,3.3293,1.1324,1.4309,2.1013,1.1667,0.544,2.1052,0.432,1.6,1.9451,1.125,4.03,3.0954,2.4472,2.875,1.4347,2.0857,1.2514,0.89524,2.848,2.25,8.515,2.845,2.85,3.03,1.9667,0.78947,1.32,2.598,1.32,2.1215,1.3158,2.9639,2.7095,2.3843,0.61867
1.3243,1.2127,2.919,1.36,1.7257,3.2159,2.0539,0.90133,2.2987,0.88839,1.845,2.1333,4.0853,1.3013,2.3571,2.5286,1.9139,1.5931,0.68571,1.8027,0.92157,0.51657,1.7837,0.29867,2.0288,1.9869,0.78,1.875,3.9815,1.9444,2.03,1.536,1.6667,1.32,0.95238,2.2059,1.815,6.5775,0.625,0.72778,3.5,1.9333,0.95263,1.36,0.888,1.3943,2.0557,1.5789,2.5464,2.5,1.6366,0.16533
1.3784,0.92229,2.619,0.53714,0.74257,3.0762,0.79902,1.3333,1.968,1.1787,0.72,0.69867,3.264,1.3013,2.1571,1.9952,2.3784,1.2255,1.4309,2.0693,0.58333,0.31543,1.3948,0.90133,1.3752,1.9817,0.565,2.94,4.04,3.0722,1.845,0.86933,1.219,0.50286,0.71429,0.46078,0.845,6.6575,2.565,2.0833,3.25,1.9667,0.55789,0.50286,0.594,0.46286,1.7114,0.49474,1.7732,2.1143,0.91503,0.26667
0.25225,0.89172,1.6095,0.68,0.18713,1.1302,1.2892,0.56533,0.96533,1.0887,0.28,1.3013,0.816,0.50133,1.8714,1.2524,1.4134,0.79902,0.85943,1.0987,0.4902,0.17371,0.90741,1.168,0.91503,1.3438,0.155,2.53,2.1354,3.0556,0.44,0.832,0.8619,0.64571,0.18095,0.73529,0.595,4.5775,0.94,1.0444,2.19,1.1333,0.39474,0.64571,0.222,0.71429,1.2962,0.26316,0.80412,1.7286,0.88366,0.19733
0.085586,0.28535,0.74286,0.71429,0.13069,0.75556,0.67647,0,0.56533,0.21774,0.095,0.832,0.69333,0.10133,1.4971,0.47619,0.72673,0.21569,0.40229,0.46933,0.18627,0.086857,0.32667,0.16533,0.4915,0.58562,0.155,0.845,1.3077,2.2583,0.44,0.53333,0.44762,0.64571,0.090476,0.21569,0.125,2.0325,0.19,0.27778,0.405,0.47619,0.1,0.39429,0.177,0.68,1.043,0.16316,0.19588,0.38571,0.26144,0.069333
0,0,0.14762,0,0.11287,0.098413,0,0,0,0.30774,0.125,0.10133,0.48533,0.069333,0.93714,0.71429,0.3003,0,0.288,0.69867,0,0,0.22815,0.336,0.16209,0.19346,0,0.845,1.4615,0.85,0.095,0,0.3,0,0,0.063725,0.19,0.125,0.155,0.21111,0.25,0.35714,0,0,0.057,0,0.50633,0,0.06701,0,0.19869,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20857,0,0,0,0,0.10133,0,0,0,0,0,0,0,0.095,0.23077,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096203,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
