0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061905,0,0
0.085586,0.066242,0.11905,0.074286,0.16634,0.15873,0.063725,0.10133,0.10133,0.21774,0,0,0.35733,0.20267,0.20857,0.18095,0.38839,0.093137,0.086857,0.069333,0.093137,0.22857,0.16074,0,0.099346,0.46013,0.345,0.155,0.23077,0.13889,0.125,0.069333,0.061905,0.074286,0.061905,0.093137,0.25,0.235,0,0.10556,0,0,0,0.074286,0.24,0.074286,0.15696,0.46316,0.2268,0.8619,0,0.085333
0.13964,0.12739,0.32857,0.21714,0.27921,0.17778,0.30882,0.23467,0.16533,0.69097,0.19,0.20267,0.90133,0.29867,0.55714,0.41905,0.7007,0.15196,0.45714,0.26667,0.15196,0.22857,0.84519,0.16533,0.32941,1.3281,0.69,0.47,0.46154,0.29444,0.155,0.23467,0.18095,0.21714,0.14762,0.15196,0.75,0.375,0.315,0.48889,0.19,0.20952,0.13158,0.25143,0.66,0.39429,0.19241,0.52632,0.3866,0.50476,0,0.10133
0.45045,0.15796,0.32857,0.42857,0.55842,0.4381,0.46078,0.53333,0.16533,1.0335,0.22,0.29867,2.4587,0.53333,0.88857,0.83333,1.001,0.27451,0.51657,0.832,0.46078,0.42971,1.3274,0.46933,1.1137,0.95686,0.75,1.875,0.53846,0.55556,0.53,0.26667,0.8619,0.42857,0.35714,0.43137,1.375,0.235,0.72,1.2167,0.22,0.20952,0.26316,0.42857,0.747,0.46286,0.8557,1.2526,1.5464,1.6381,1.1451,0.69867
